cl	perturbed_node	pearsonr	pval_pearson	spearmanr	pval_spearman	NPERT	PANEL	REP
egfr	SosActive	0.9818501500770397	8.337168651958478e-08	0.9907407407407407	4.085450329826367e-09	6	egfr	49
egfr	PI3KActive	-0.9970324344401689	2.4624624733303945e-11	-0.37084161383494385	0.26153422472005294	6	egfr	49
egfr	boundEGFReceptor	0.6422838572766935	0.03309611235722392	0.605924123279013	0.04816663209526324	6	egfr	49
egfr	MekActive	0.9981085906740609	3.2491729866723017e-12	0.8766498129483014	0.0003972118778914046	6	egfr	49
ras	PI3KActive	0.9995103303998141	7.44173400477955e-15	0.7934920476158723	0.0035565152271831934	8	all_theta	0
ras	Raf1Active	0.2750278929530878	0.41306436927993706	-0.05313139275527819	0.8767055287664923	8	all_theta	0
ras	C3GActive	0.9999988957783736	9.14464712345848e-27	0.5393598899705937	0.08684229054535089	8	all_theta	0
ras	SosActive	-0.16053309551112013	0.6372674425213926	0.0	1.0	8	all_theta	0
egfr	PI3KActive	0.9997397100050213	4.333225525346413e-16	0.7862453931068967	0.004107170978877596	8	all_theta	0
egfr	Raf1Active	0.9033016418406814	0.00013821636428370404	0.5781216125786003	0.06246906247867973	8	all_theta	0
egfr	C3GActive	0.9739201012078974	4.2120568616459657e-07	0.9384990180111028	1.899741948361975e-05	8	all_theta	0
egfr	SosActive	0.9983033013896189	1.9933350057838375e-12	0.9287577194315464	3.6293961312755025e-05	8	all_theta	0
wt	PI3KActive	0.9952628909449089	2.0150064911466425e-10	0.6203703703703703	0.041708137939032705	8	all_theta	0
wt	Raf1Active	0.9948663596862228	2.89156966756833e-10	0.9526279441628824	5.991608246480414e-06	8	all_theta	0
wt	C3GActive	0.9727085038887849	5.157980789768751e-07	0.8974966337290643	0.00017813381131300817	8	all_theta	0
wt	SosActive	0.9969512237192564	2.780242136457308e-11	0.8852704127574262	0.000290429928428457	8	all_theta	0
braf	PI3KActive	0.9934434586216591	8.676989691650626e-10	0.6804138174397717	0.02121166968656223	8	all_theta	0
braf	C3GActive	0.9923006911561817	1.785059840403332e-09	0.6741998624632421	0.02289949455176825	8	all_theta	0
braf	SosActive	0.9893307731847178	7.715517477234034e-09	0.6607158652139772	0.026886266726799814	8	all_theta	0
ras	P90RskActive	0.9999954617844334	5.2892578892100354e-24	0.09563650695950073	0.779697899616551	8	all_theta	1
ras	AktActive	0.9987947576522673	4.280550410982869e-13	0.701334384369672	0.016178555199631278	8	all_theta	1
ras	bRafActive	-0.995534477142442	1.5454708691429019e-10	-0.5462962962962963	0.08208285183278619	8	all_theta	1
ras	MekActive	0.9844132331163609	4.217897415708825e-08	0.5402702026688978	0.08620752080752266	8	all_theta	1
egfr	P90RskActive	0.9808360125680368	1.0632644953231462e-07	0.9460805954836432	1.0626652420046284e-05	8	all_theta	1
egfr	AktActive	0.9988837985342097	3.0308324902618483e-13	0.733213220022839	0.010244087246647625	8	all_theta	1
egfr	bRafActive	0.9983175194267356	1.9193016398505927e-12	0.8796296296296295	0.0003574144789291798	8	all_theta	1
egfr	MekActive	0.9966673273878753	4.148659620409205e-11	0.9249743787862098	4.5555296532693704e-05	8	all_theta	1
wt	P90RskActive	0.9947285854254152	3.256909073955112e-10	0.9351366314504633	2.4020488618685596e-05	8	all_theta	1
wt	AktActive	0.995281687387964	1.979329684445904e-10	0.9583987367104251	3.3676097516439615e-06	8	all_theta	1
wt	bRafActive	0.9932039421277862	1.0193890151142698e-09	0.946595276747368	1.0185413790409816e-05	8	all_theta	1
wt	MekActive	0.9991142892243507	1.0707235221953427e-13	0.9534625892455922	5.537727791862358e-06	8	all_theta	1
braf	P90RskActive	0.9381624224663309	1.9460198177645237e-05	0.8047478161629567	0.0028122387221341705	8	all_theta	1
braf	AktActive	0.833308787798332	0.0014421646690434633	0.511766315719159	0.10757142603982114	8	all_theta	1
braf	bRafActive	-0.10173713352566327	0.765972794125978	-0.933382935189895	2.7014746914779987e-05	8	all_theta	1
braf	MekActive	0.9874563227861377	1.594072379340545e-08	0.9284437096602692	3.700230596738553e-05	8	all_theta	1
ras	P90RskActive	0.9999938588371062	2.0631864539965434e-23	0.06375767130633384	0.852260633246804	8	all_theta	2
ras	C3GActive	0.9999976397087017	2.790989967306061e-25	0.5393598899705937	0.08684229054535089	8	all_theta	2
ras	bRafActive	0.9961929125125513	7.545939602911975e-11	0.5925925925925926	0.0547085667699449	8	all_theta	2
ras	SosActive	-0.1694403850793038	0.6184392351155008	0.0	1.0	8	all_theta	2
egfr	P90RskActive	0.9766022455145028	2.594686414023719e-07	0.9237604307034012	4.887996242779072e-05	8	all_theta	2
egfr	C3GActive	0.9824864657070869	7.106738528922451e-08	0.9749455818173591	3.521607439939669e-07	8	all_theta	2
egfr	bRafActive	0.9899665295226356	5.857252687571897e-09	0.8899457101438083	0.00024253109291336232	8	all_theta	2
egfr	SosActive	0.9957645473397227	1.2185067518619795e-10	0.9259259259259258	4.307272349971915e-05	8	all_theta	2
wt	P90RskActive	0.9914823019429547	2.809050722943322e-09	0.9155837759558928	7.638255246478646e-05	8	all_theta	2
wt	C3GActive	0.9945820126353637	3.683943620475542e-10	0.952166479438449	6.254560213027771e-06	8	all_theta	2
wt	bRafActive	0.9925826835674197	1.5097548223073693e-09	0.9249743787862098	4.5555296532693704e-05	8	all_theta	2
wt	SosActive	0.9847873956755518	3.7830659148110054e-08	0.8948929172439198	0.00019864816930195337	8	all_theta	2
braf	P90RskActive	0.9873443298075646	1.6588584177350065e-08	0.7584850455151718	0.006812760781525024	8	all_theta	2
braf	C3GActive	0.9762854521478733	2.7553016196089e-07	0.6741998624632421	0.02289949455176825	8	all_theta	2
braf	bRafActive	0.9984861459520951	1.193578317057403e-12	0.933382935189895	2.7014746914779987e-05	8	all_theta	2
braf	SosActive	0.9857475178249568	2.8251106667076377e-08	0.6804138174397717	0.02121166968656223	8	all_theta	2
ras	P90RskActive	0.9999942945309034	1.4815696731395773e-23	0.010626278551055636	0.9752630567593857	8	all_theta	3
ras	MekActive	0.9857052007830717	2.8628790397641632e-08	0.5802902176814089	0.06126129522846285	8	all_theta	3
ras	PI3KActive	0.9987285327359757	5.444989134898551e-13	0.7934920476158723	0.0035565152271831934	8	all_theta	3
ras	SosActive	-0.16338651494967243	0.6312142764790463	0.0	1.0	8	all_theta	3
egfr	P90RskActive	0.9754423164248316	3.220450032809286e-07	0.9237604307034012	4.887996242779072e-05	8	all_theta	3
egfr	MekActive	0.9979065005963005	5.129086152022686e-12	0.9531461872771603	5.7065497738426465e-06	8	all_theta	3
egfr	PI3KActive	0.9994167000771256	1.6351793781545833e-14	0.7934920476158723	0.0035565152271831934	8	all_theta	3
egfr	SosActive	0.9991784106851116	7.635721367147361e-14	0.9287577194315464	3.6293961312755025e-05	8	all_theta	3
wt	P90RskActive	0.9903227195903348	4.9805343151926895e-09	0.9249743787862098	4.5555296532693704e-05	8	all_theta	3
wt	MekActive	0.9957859068012798	1.1911339742211407e-10	0.933382935189895	2.7014746914779987e-05	8	all_theta	3
wt	PI3KActive	0.9906019693188867	4.3674315120781775e-09	0.5740740740740741	0.06476620768691999	8	all_theta	3
wt	SosActive	0.9978654027305397	5.59768433207062e-12	0.8660254037844385	0.0005669643108945637	8	all_theta	3
braf	P90RskActive	0.992307954914484	1.7775125276677948e-09	0.7818230469156388	0.004472747312575021	8	all_theta	3
braf	MekActive	0.9920099524988493	2.1081948529309534e-09	0.8854428321518046	0.0002885453806458571	8	all_theta	3
braf	PI3KActive	0.9999123954095446	3.2264945043450256e-18	0.6804138174397717	0.02121166968656223	8	all_theta	3
braf	SosActive	0.992182643188546	1.9112435553506447e-09	0.6668055410909762	0.02502962309352245	8	all_theta	3
ras	P90RskActive	0.9999950689586041	7.68484957556738e-24	0.0	1.0	8	all_theta	4
ras	Raf1Active	-0.29647970156774	0.37599878470668063	0.05313139275527819	0.8767055287664923	8	all_theta	4
ras	bRafActive	0.994749525269137	3.199189600921268e-10	0.5	0.11730680301423815	8	all_theta	4
ras	SosActive	-0.16711238631748937	0.6233408636627329	0.0	1.0	8	all_theta	4
egfr	P90RskActive	0.9921081245126306	1.994393555927522e-09	0.9556369651349931	4.479119804201742e-06	8	all_theta	4
egfr	Raf1Active	0.8696001450170129	0.000504707054516155	0.5794400216170997	0.06173289324960819	8	all_theta	4
egfr	bRafActive	0.9790262469254387	1.5917089892415907e-07	0.8643883725402509	0.0005973367207769956	8	all_theta	4
egfr	SosActive	0.9868945918951223	1.9398699294475974e-08	0.9444444444444444	1.2127706785513146e-05	8	all_theta	4
wt	P90RskActive	0.9871123231696163	1.799563015023949e-08	0.9531461872771603	5.7065497738426465e-06	8	all_theta	4
wt	Raf1Active	0.9879544388768375	1.3293182214054881e-08	0.9430054396763887	1.357817144285212e-05	8	all_theta	4
wt	bRafActive	0.9916633417727962	2.550858792459573e-09	0.9343649816165266	2.5304778433491427e-05	8	all_theta	4
wt	SosActive	0.9921332579012443	1.966041283491523e-09	0.9526279441628824	5.991608246480414e-06	8	all_theta	4
braf	P90RskActive	0.9986003715249783	8.386899175129638e-13	0.7692442360381201	0.0056440556634146195	8	all_theta	4
braf	bRafActive	0.9984198351234567	1.4474129453780882e-12	0.933382935189895	2.7014746914779987e-05	8	all_theta	4
braf	SosActive	0.998444906249902	1.3469510854644996e-12	0.6900655593423543	0.018768522060029713	8	all_theta	4
ras	PI3KActive	0.7544636062894046	0.007292034664643172	-0.15169700910303438	0.6561372803622463	8	all_theta	5
ras	Raf1Active	0.3433787594045268	0.30119571636300285	-0.05313139275527819	0.8767055287664923	8	all_theta	5
ras	AktActive	-0.9996084253223902	2.7216777567768643e-15	-0.701334384369672	0.016178555199631278	8	all_theta	5
ras	C3GActive	0.9999992001508556	2.142645891433776e-27	0.5393598899705937	0.08684229054535089	8	all_theta	5
egfr	PI3KActive	0.9283526863147106	3.720960506646073e-05	-0.15169700910303438	0.6561372803622463	8	all_theta	5
egfr	Raf1Active	0.9016268538842579	0.0001489489205991638	0.5794400216170997	0.06173289324960819	8	all_theta	5
egfr	AktActive	-0.9997170825440325	6.305324353286612e-16	-0.7281738941904062	0.011055162846583514	8	all_theta	5
egfr	C3GActive	0.9779433741343918	1.9932786413437106e-07	0.956722299914231	4.013025855932823e-06	8	all_theta	5
wt	PI3KActive	0.9254718298925991	4.424415841650306e-05	-0.05555555555555556	0.8711197017903956	8	all_theta	5
wt	Raf1Active	0.9932322632283554	1.0004522398447478e-09	0.9526279441628824	5.991608246480414e-06	8	all_theta	5
wt	AktActive	-0.9971466145573339	2.0642449674013415e-11	-0.9578414886923189	3.572515367316966e-06	8	all_theta	5
wt	C3GActive	0.983381671856837	5.619419797347689e-08	0.8883849927775	0.00025779557163303654	8	all_theta	5
braf	PI3KActive	0.9527829922164514	5.90519967813885e-06	0.06900655593423542	0.8402276669135291	8	all_theta	5
braf	AktActive	-0.9994587380105162	1.1679165017333526e-14	-0.511766315719159	0.10757142603982114	8	all_theta	5
braf	C3GActive	0.9999988909071601	9.327588681117721e-27	0.7416198487095662	0.008988517447141386	8	all_theta	5
ras	MekActive	0.9987668451660634	4.744896814213981e-13	0.5802902176814089	0.06126129522846285	8	all_theta	6
ras	Raf1Active	0.23224376780726327	0.4919630486672145	-0.05313139275527819	0.8767055287664923	8	all_theta	6
ras	AktActive	0.9996367360809382	1.9417298334169452e-15	0.701334384369672	0.016178555199631278	8	all_theta	6
ras	ErkActive	0.9863997564597812	2.290318992873502e-08	0.6359605381627211	0.03543973886677326	8	all_theta	6
egfr	MekActive	0.9949784033934481	2.6186484536429736e-10	0.9531461872771603	5.7065497738426465e-06	8	all_theta	6
egfr	Raf1Active	0.8949738716559213	0.00019798447524489756	0.5834500350116707	0.05952998823806007	8	all_theta	6
egfr	AktActive	0.9997456933091549	3.9027112122883706e-16	0.7863446127781171	0.00409923121901398	8	all_theta	6
egfr	ErkActive	0.9872870850579484	1.69275272646724e-08	0.9259259259259258	4.307272349971915e-05	8	all_theta	6
wt	MekActive	0.997462310709349	1.2184529610456406e-11	0.933382935189895	2.7014746914779987e-05	8	all_theta	6
wt	Raf1Active	0.9933709605981116	9.116223447561641e-10	0.9430054396763887	1.357817144285212e-05	8	all_theta	6
wt	AktActive	0.9946287161207756	3.543419795326602e-10	0.9766226943529523	2.5845738467625034e-07	8	all_theta	6
wt	ErkActive	0.9951172256629448	2.3087421082571148e-10	0.933382935189895	2.7014746914779987e-05	8	all_theta	6
braf	MekActive	0.9932340114152978	9.992923438528156e-10	0.9081498580829955	0.00011044783601434935	8	all_theta	6
braf	AktActive	0.9994912128120731	8.841192755775434e-15	0.511766315719159	0.10757142603982114	8	all_theta	6
braf	ErkActive	0.9958321946671496	1.1334549006450678e-10	0.8729380882533107	0.0004513792211506129	8	all_theta	6
ras	PI3KActive	0.9861558161538021	2.4801990072329486e-08	0.37084161383494385	0.26153422472005294	8	all_theta	7
ras	bRafActive	0.9938673993981658	6.426844099137111e-10	0.7332132200228391	0.010244087246647608	8	all_theta	7
ras	boundEGFReceptor	-0.8158187202017503	0.002199783373896876	-0.9046279984679281	0.0001301436267886314	8	all_theta	7
egfr	PI3KActive	0.9974646135748508	1.2134891936079745e-11	0.36999783205030423	0.2627062006007282	8	all_theta	7
egfr	Rap1Active	0.9865837604408455	2.1547133889625195e-08	0.9090909090909091	0.00010559337630360869	8	all_theta	7
egfr	bRafActive	0.9924379689943349	1.6465639207776369e-09	0.8796296296296295	0.0003574144789291798	8	all_theta	7
egfr	boundEGFReceptor	-0.5139787004664108	0.10580155850099991	-0.4090909090909091	0.2115450103420961	8	all_theta	7
wt	PI3KActive	0.989436402262283	7.3788059010284754e-09	0.4312108080078245	0.18544841577784052	8	all_theta	7
wt	Rap1Active	0.992354905227238	1.729325260306613e-09	0.9195620984470755	6.183054029064924e-05	8	all_theta	7
wt	bRafActive	0.9979169122079972	5.015367577967584e-12	0.9249743787862098	4.5555296532693704e-05	8	all_theta	7
wt	boundEGFReceptor	-0.5879144324457987	0.05714099403209944	-0.6000000000000001	0.05100326070695074	8	all_theta	7
braf	PI3KActive	0.9998386083513104	5.044044618496141e-17	0.6741998624632421	0.02289949455176825	8	all_theta	7
braf	bRafActive	0.9997681117005073	2.5764699334664877e-16	0.9534625892455922	5.537727791862358e-06	8	all_theta	7
braf	boundEGFReceptor	-0.8715181830761476	0.00047351405651276655	-0.6699486314868991	0.02410774943693225	8	all_theta	7
ras	P90RskActive	0.9999968700778403	9.938331733519722e-25	0.21252557102111275	0.5304005715904815	8	all_theta	8
ras	PI3KActive	-0.9949423310032531	2.704228221627396e-10	-0.7880384293992558	0.003965431455067828	8	all_theta	8
ras	C3GActive	-0.9999988745858771	9.961378525087591e-27	-0.7416198487095662	0.008988517447141386	8	all_theta	8
ras	boundEGFReceptor	0.6155726525601737	0.043782095071533446	0.6434982669514128	0.03265877026909002	8	all_theta	8
egfr	P90RskActive	0.9668268848481503	1.2308231970571657e-06	0.9534625892455922	5.537727791862358e-06	8	all_theta	8
egfr	PI3KActive	-0.999604290435686	2.8534015945877e-15	-0.7880384293992558	0.003965431455067828	8	all_theta	8
egfr	C3GActive	-0.9745766034107286	3.759074582078897e-07	-0.952166479438449	6.254560213027771e-06	8	all_theta	8
egfr	boundEGFReceptor	0.704871266857572	0.01542151466751477	0.8063802242134231	0.002714802140809199	8	all_theta	8
wt	P90RskActive	0.960853461617398	2.570468887574424e-06	0.8095212630466697	0.002534407815244011	8	all_theta	8
wt	PI3KActive	-0.9858369689693146	2.74654700541548e-08	-0.47708429822142295	0.13785166511962857	8	all_theta	8
wt	C3GActive	-0.9932818752749384	9.679390391465094e-10	-0.952166479438449	6.254560213027771e-06	8	all_theta	8
wt	boundEGFReceptor	-0.1925470585666684	0.5705681506521157	-0.15454545454545454	0.65003396549758	8	all_theta	8
braf	P90RskActive	0.9926478550999089	1.451107851364235e-09	0.7416832276698877	0.008979500652430174	8	all_theta	8
braf	PI3KActive	-0.999390252167445	1.996234282042233e-14	-0.675737378399486	0.022473302537593245	8	all_theta	8
braf	C3GActive	-0.9999988140417047	1.2610321502496268e-26	-0.7416198487095662	0.008988517447141386	8	all_theta	8
braf	boundEGFReceptor	0.6133695075478749	0.044757921218320076	0.08393455655887992	0.8061804756955568	8	all_theta	8
ras	PI3KActive	0.9998455414133098	4.139736747699237e-17	0.7862453931068967	0.004107170978877596	8	all_theta	9
ras	boundEGFReceptor	-0.8337262252321734	0.0014268924583868913	-0.8979172630345245	0.00017497744539854507	8	all_theta	9
ras	MekActive	0.9968494632946558	3.2224390382072586e-11	0.5749906526320674	0.06424109150322609	8	all_theta	9
egfr	PI3KActive	0.9984261327278172	1.42164781664747e-12	0.7862453931068967	0.004107170978877596	8	all_theta	9
egfr	Rap1Active	0.9902507774488656	5.148799773299462e-09	0.9339431975353207	2.6028693621417547e-05	8	all_theta	9
egfr	boundEGFReceptor	-0.5033499661540258	0.11447948937625788	-0.36363636363636365	0.2716375409938228	8	all_theta	9
egfr	MekActive	0.9984146381490068	1.4689473009216383e-12	0.9258317893464786	4.331359168119543e-05	8	all_theta	9
wt	PI3KActive	0.9880911429552922	1.2630136818150768e-08	0.4495602040932639	0.16536019365572607	8	all_theta	9
wt	Rap1Active	0.9945464908284848	3.793692372910145e-10	0.9358192003574065	2.292672679819011e-05	8	all_theta	9
wt	boundEGFReceptor	-0.6118423611620684	0.04544307478830581	-0.5454545454545455	0.08265095734417506	8	all_theta	9
wt	MekActive	0.9954013756662966	1.7635110684372706e-10	0.9153240856757687	7.741592524186299e-05	8	all_theta	9
braf	PI3KActive	0.9978424317179903	5.873714130025462e-12	0.6741998624632421	0.02289949455176825	8	all_theta	9
braf	boundEGFReceptor	-0.8932197999512006	0.00021274817021691388	-0.8560454735665932	0.0007716582344607438	8	all_theta	9
braf	MekActive	0.9605913744407256	2.6478148203128464e-06	0.9191022023950811	6.339427631855373e-05	8	all_theta	9
ras	PI3KActive	0.997200616542622	1.8943212361102107e-11	0.8574002187631722	0.0007410297897482726	8	all_theta	10
ras	MekActive	0.9562665415913343	4.2039476256955e-06	0.5452497568062706	0.08278956494354821	8	all_theta	10
ras	bRafActive	-0.9942231271312877	4.914010058536198e-10	-0.6123724356957945	0.045204443032122885	8	all_theta	10
egfr	PI3KActive	0.9999659267728445	4.605248183886454e-20	0.7880384293992558	0.003965431455067828	8	all_theta	10
egfr	MekActive	0.9991060487955962	1.1162737246788866e-13	0.946595276747368	1.0185413790409816e-05	8	all_theta	10
egfr	bRafActive	0.9806499108724908	1.1102266935632067e-07	0.8899457101438083	0.00024253109291336232	8	all_theta	10
egfr	ErkActive	0.9920012522449626	2.118518216285037e-09	0.926644502314687	4.1267746614004985e-05	8	all_theta	10
wt	PI3KActive	0.9913061235040888	3.079358054241135e-09	0.5596565806059001	0.07341102917076815	8	all_theta	10
wt	MekActive	0.9939174138689001	6.194768397636407e-10	0.9153240856757687	7.741592524186299e-05	8	all_theta	10
wt	bRafActive	0.993047770961725	1.12887043702819e-09	0.944441473554448	1.2130572802238103e-05	8	all_theta	10
wt	ErkActive	0.9972929044166811	1.6292827801378396e-11	0.9343933374606804	2.5256671626593374e-05	8	all_theta	10
braf	PI3KActive	0.894430970863734	0.0002024678389674416	0.6210590034081187	0.041416150486262786	8	all_theta	10
braf	MekActive	0.6247737870761041	0.03986544234551153	0.8980029322943586	0.0001743398472462288	8	all_theta	10
braf	bRafActive	-0.11807360351592136	0.7295246341154509	-0.9237604307034012	4.887996242779072e-05	8	all_theta	10
braf	ErkActive	0.9953955481805443	1.7735750030653442e-10	0.8729380882533107	0.0004513792211506129	8	all_theta	10
ras	PI3KActive	0.7264953738096673	0.011335367129186206	0.7934920476158723	0.0035565152271831934	8	all_theta	11
ras	Raf1Active	0.30426534180644826	0.36297961246248267	-0.05313139275527819	0.8767055287664923	8	all_theta	11
ras	AktActive	0.9992786183065737	4.253132452916728e-14	0.701334384369672	0.016178555199631278	8	all_theta	11
ras	ErkActive	0.9950492822245661	2.4566309476737664e-10	0.6359605381627211	0.03543973886677326	8	all_theta	11
egfr	PI3KActive	0.9835395012475274	5.3844419687546854e-08	0.7934920476158723	0.0035565152271831934	8	all_theta	11
egfr	Raf1Active	0.9139784509929525	8.294289880694569e-05	0.5834500350116707	0.05952998823806007	8	all_theta	11
egfr	AktActive	0.9994393329652536	1.368479957234161e-14	0.733213220022839	0.010244087246647625	8	all_theta	11
egfr	ErkActive	0.9896472031827954	6.740994061962228e-09	0.9259259259259258	4.307272349971915e-05	8	all_theta	11
wt	PI3KActive	0.9828425032710892	6.482667559038218e-08	0.5	0.11730680301423815	8	all_theta	11
wt	Raf1Active	0.9975860032151553	9.73257673908696e-12	0.9526279441628824	5.991608246480414e-06	8	all_theta	11
wt	AktActive	0.9960918211073878	8.489213816427588e-11	0.9672320915226357	1.1652842595795838e-06	8	all_theta	11
wt	ErkActive	0.9991529277636619	8.760516544881302e-14	0.9622504486493761	2.1871402309631364e-06	8	all_theta	11
braf	PI3KActive	0.9837812742155251	5.039341622557859e-08	0.6900655593423543	0.018768522060029713	8	all_theta	11
braf	AktActive	0.9991463496048545	9.07076287922217e-14	0.511766315719159	0.10757142603982114	8	all_theta	11
braf	ErkActive	0.9898224108715059	6.244185843472705e-09	0.8406070479476325	0.0011922001005289394	8	all_theta	11
ras	RasActive	0.9831622233005491	5.959262663340119e-08	0.5869727736761196	0.057639363687324426	8	all_theta	12
ras	Raf1Active	0.2821278984875863	0.40060531854652404	-0.042505114204222545	0.9012474983192232	8	all_theta	12
ras	ErkActive	0.9974649834718295	1.2126933577866734e-11	0.5917263354139386	0.05515354470289896	8	all_theta	12
egfr	RasActive	0.9863462521165468	2.330965825804849e-08	0.937953340416017	1.9751991425346792e-05	8	all_theta	12
egfr	Raf1Active	0.8972882307739952	0.00017971361974363723	0.5781216125786003	0.06246906247867973	8	all_theta	12
egfr	ErkActive	0.9933408979781413	9.303342896738375e-10	0.926644502314687	4.1267746614004985e-05	8	all_theta	12
egfr	Rap1Active	0.9971233529916824	2.1409885649594194e-11	0.9090909090909091	0.00010559337630360869	8	all_theta	12
wt	RasActive	0.9912644430096748	3.1461635431867806e-09	0.8756479082709323	0.0004113191321837523	8	all_theta	12
wt	Raf1Active	0.98668359161909	2.083796262679223e-08	0.9343933374606804	2.5256671626593374e-05	8	all_theta	12
wt	ErkActive	0.9908073982968205	3.955136013778442e-09	0.9237604307034012	4.887996242779072e-05	8	all_theta	12
wt	Rap1Active	0.9973595231297057	1.4566071324905557e-11	0.9655402033694291	1.4579894500443995e-06	8	all_theta	12
braf	RasActive	0.999885711753769	1.0674572910076124e-17	0.5	0.11730680301423815	8	all_theta	12
braf	ErkActive	0.9892341982465661	8.033692441975327e-09	0.8713548411865623	0.00047611208816035786	8	all_theta	12
ras	MekActive	0.9940973494019695	5.41317235466036e-10	0.5353361248643386	0.08968512015126272	8	all_theta	13
ras	boundEGFReceptor	-0.7631903368796062	0.006281766433514255	-0.8513930525146008	0.0008841538697706069	8	all_theta	13
ras	SosActive	-0.1719023976461692	0.6132705815409464	0.0	1.0	8	all_theta	13
egfr	MekActive	0.9836414798766148	5.236717020611187e-08	0.9531461872771603	5.7065497738426465e-06	8	all_theta	13
egfr	Rap1Active	0.987752382199293	1.4322320653381868e-08	0.9430548384868849	1.3526270519257572e-05	8	all_theta	13
egfr	boundEGFReceptor	-0.2747418584750018	0.41357020930608485	-0.21818181818181823	0.519248247554982	8	all_theta	13
egfr	SosActive	0.9815675316618856	8.933850866173453e-08	0.9444444444444444	1.2127706785513146e-05	8	all_theta	13
wt	MekActive	0.9746166436323902	3.7327225978710123e-07	0.9153240856757687	7.741592524186299e-05	8	all_theta	13
wt	Rap1Active	0.9973571588039356	1.4624805937840927e-11	0.9563445823849586	4.170768558969894e-06	8	all_theta	13
wt	boundEGFReceptor	-0.41229858068801734	0.20763283115691072	-0.36363636363636365	0.2716375409938228	8	all_theta	13
wt	SosActive	0.9826266793957885	6.855652016481509e-08	0.8485817044285772	0.0009578624418181126	8	all_theta	13
braf	MekActive	0.9854421303313966	3.106543786560607e-08	0.8872700588029314	0.0002691392639893919	8	all_theta	13
braf	boundEGFReceptor	-0.8635893425888075	0.0006126001383624899	-0.7909115788387002	0.0037458968378855477	8	all_theta	13
braf	SosActive	0.9998470619774964	3.959488008391899e-17	0.675737378399486	0.022473302537593245	8	all_theta	13
ras	PI3KActive	-0.9996240234950231	2.2667513759723383e-15	-0.7880384293992558	0.003965431455067828	8	all_theta	14
ras	RasActive	0.013943869809281815	0.967543113506685	-0.09622504486493762	0.7783712895920245	8	all_theta	14
ras	boundEGFReceptor	-0.40762606925564476	0.2133460101933666	-0.013989092759813321	0.9674378968707639	8	all_theta	14
ras	MekActive	0.9969989068346881	2.590030921591075e-11	0.6657280817348156	0.025351305665951018	8	all_theta	14
egfr	PI3KActive	-0.9960454087337853	8.951809368278986e-11	-0.7880384293992558	0.003965431455067828	8	all_theta	14
egfr	RasActive	0.9956812494930687	1.3299592565670794e-10	0.9931270663228416	1.0721977800396713e-09	8	all_theta	14
egfr	boundEGFReceptor	-0.750213187319057	0.007824941389857294	-0.788156942310295	0.003956192304592844	8	all_theta	14
egfr	MekActive	0.9972769035798932	1.67303080555538e-11	0.8859758747881769	0.0002827779029271975	8	all_theta	14
wt	PI3KActive	-0.9911132079768269	3.398065993297012e-09	-0.4781722911924793	0.13682824209451339	8	all_theta	14
wt	RasActive	0.9804352980283995	1.1663621983145874e-07	0.9174114865295935	6.940471253292241e-05	8	all_theta	14
wt	boundEGFReceptor	-0.05422264134304211	0.8741904028843841	0.07289312761251283	0.8313373778990623	8	all_theta	14
wt	MekActive	0.9906396027758161	4.289512919655017e-09	0.9460805954836432	1.0626652420046284e-05	8	all_theta	14
braf	PI3KActive	-0.994617826393564	3.575806459884013e-10	-0.6804138174397717	0.02121166968656223	8	all_theta	14
braf	RasActive	0.9995769518704433	3.8539443625263015e-15	0.5046083923495819	0.11342886845579629	8	all_theta	14
braf	boundEGFReceptor	-0.6573179101984359	0.027963450699160813	-0.3521476061368819	0.28819320583253427	8	all_theta	14
braf	MekActive	0.9914591441267432	2.843487484700621e-09	0.9284437096602692	3.700230596738553e-05	8	all_theta	14
ras	AktActive	0.9998956709793504	7.082274098840615e-18	0.701334384369672	0.016178555199631278	8	all_theta	15
ras	ErkActive	0.995201772503758	2.134479122089493e-10	0.6359605381627211	0.03543973886677326	8	all_theta	15
ras	Rap1Active	0.11029658458266146	0.7468179829947907	0.2004561009344103	0.5545252303435375	8	all_theta	15
ras	C3GActive	0.9999992709988078	1.411533336674278e-27	0.5393598899705937	0.08684229054535089	8	all_theta	15
egfr	AktActive	0.9999527298675922	2.0092122143274284e-19	0.7809401184071023	0.004548518184643545	8	all_theta	15
egfr	ErkActive	0.9931865681854065	1.031143060458838e-09	0.9166666666666666	7.218666969470871e-05	8	all_theta	15
egfr	Rap1Active	0.9932452147229002	9.91883892042863e-10	0.9066082746806284	0.00011876621411541871	8	all_theta	15
egfr	C3GActive	0.9764542234908609	2.668804672195241e-07	0.9658339408657952	1.4034896344311708e-06	8	all_theta	15
wt	AktActive	0.9904538262063552	4.6848944176478385e-09	0.9770084209183945	2.399470697275804e-07	8	all_theta	15
wt	ErkActive	0.996197280250177	7.507107397708558e-11	0.9534625892455922	5.537727791862358e-06	8	all_theta	15
wt	Rap1Active	0.9815394492261865	8.994899673505141e-08	0.8807710121010885	0.00034300081691363406	8	all_theta	15
wt	C3GActive	0.9840525808476887	4.672777251760982e-08	0.9157199156321926	7.584505093519594e-05	8	all_theta	15
braf	AktActive	0.9998412831816834	4.6786342037087476e-17	0.511766315719159	0.10757142603982114	8	all_theta	15
braf	ErkActive	0.9951127098269986	2.3183512391092064e-10	0.8513840613828586	0.0008843825669468677	8	all_theta	15
